claim_id,external_claim_id,title,description,url,verdict_date,keywords,domain,main_category,secondary_category,verdict
331,,Did an Undelivered Speech from JFK State That ‘Our Duty as a Party is Not to Our Party Alone’ But to ‘All of Mankind?’,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",https://www.snopes.com/fact-check/kennedy-undelivered-speech/,2018-11-12 00:00:00,jfk speech duty party|| kennedy speech duty party|| jfk undelivered speech party|| jfk duty mankind,Claim,Fact Check,Politics,TRUE
332,,Was a Group of High Schoolers Photographed Performing a Nazi Salute?,"Several male students at Baraboo High School were photographed performing the Nazi ""Sieg Heil"" salute. ",https://www.snopes.com/fact-check/high-school-prom-nazi-salute/,2018-11-12 00:00:00,baraboo salute|| wisconsin school salute|| wisconsin nazi salute|| wisconsin sieg heil|| high school sieg heil,Claim,Fact Check,Fauxtography,TRUE
333,,Free Meals for Military Personnel on Veterans Day,Restaurant chains are offering free meals to U.S. military personnel in conjunction with Veterans Day.,https://www.snopes.com/fact-check/free-meals-for-veterans/,2018-11-09 00:00:00,veterans day free meals|| vets day free meals|| restaurants vets veterans day,Claim,Fact Check,Inboxer Rebellion,TRUE
334,,Did Joe Biden Say He Believes Illegal Immigrants Are “Already American Citizens”?,Vice President Joe Biden said that illegal immigrants are “already American citizens” to him.,https://www.snopes.com/fact-check/biden-immigrants-already-citizens/,2018-11-07 00:00:00,Joe Biden already citizens|| Biden immigrants already citizens|| Biden already american citizens|| Biden undocumented alliens citizens,Claim,Fact Check,Politics,TRUE
335,,Did a Man Photobomb Mitch McConnell With a Thumbs-Down Gesture While They Voted?,A photograph shows a man giving Mitch McConnell a thumbs-down from the voting booth. ,https://www.snopes.com/fact-check/mcconnell-voting-photobomb/,2018-11-07 00:00:00,Mitch McConnell photobomb|| mcconnell voting booth thumbs|| mcconnell thumbs down voting,Claim,Fact Check,Fauxtography,TRUE
336,,Did a Billboard in Missouri Show President Trump Alongside a Gospel Quote?,"A billboard along route I-170 near St. Louis, Missouri showed President Donald Trump alongside an excerpt from a well-known Gospel verse.",https://www.snopes.com/fact-check/trump-christ-billboard-st-louis/,2018-11-05 00:00:00,word flesh trump gospel|| missouri trump gospel|| gospel great again billboard,Claim,Fact Check,Fauxtography,TRUE
337,,Can Pardoned Felons Vote?,Pardoned felons are allowed to vote.,https://www.snopes.com/fact-check/can-pardoned-felons-vote/,2018-11-03 00:00:00,pardoned felons vote|| pardoned felons right vote|| former felons right vote|| former felons vote,Claim,Fact Check,Politics,TRUE
338,,Does This Photograph Show a Park Covered with Spider Webs?,A photograph show park ground in Australia covered with spider webs.,https://www.snopes.com/fact-check/park-covered-spider-webs/,2018-11-02 00:00:00,park covered spider webs|| australia park spider webs|| australia snow spider webs|| australia angel hair spiders,Claim,Fact Check,Fauxtography,TRUE
339,,"Did Muslim Groups Raise More than $190,00 for Pittsburgh Synagogue Shooting Victims?","American Muslim groups raised more than $190,00 to benefit victims of the mass shooting attack at a Pittsburgh synagogue.",https://www.snopes.com/fact-check/muslim-funds-synagogue-victims/,2018-11-01 00:00:00,"muslim $190,00 pittsburgh|| muslim $190,00 synagogue|| muslim unite pittsburgh synagogue|| muslim raise tree life",Claim,Fact Check,Politics,TRUE
340,,Did Pipe-Bombing Suspect Cesar Sayoc Attend Donald Trump Rallies?,Photographs and videos show pipe-bombing suspect Cesar Sayoc in attendance at Donald Trump rallies.,https://www.snopes.com/fact-check/cesar-sayoc-trump-rallies/,2018-10-30 00:00:00,Cesar Sayoc trump rallies|| sayoc pipe bomb rallies|| sayoc trump rallies|| sayoc trump rally,Claim,Fact Check,Fauxtography,TRUE
341,,Is This a Real Photograph of a Man Holding a ‘Homeless N*****s Go Back to Africa’ Sign?,"A photograph shows a man standing on a street corner holding a large sign that reads ""Homeless Niggers Go Back to Africa.""",https://www.snopes.com/fact-check/homeless-go-back-to-africa-sign/,2018-10-30 00:00:00,tampa back africa sign|| downtown tampa racist sign|| homeless N*** africa sign,Claim,Fact Check,Fauxtography,TRUE
342,,Does This Photograph Show a Car with a Message Supporting ‘Public Executions’ of Trump Critics?,An automobile in Florida was spotted bearing a statement expressing support for 'public executions' of Trump critics.,https://www.snopes.com/fact-check/car-message-public-executions/,2018-10-30 00:00:00,Public Executions Trump Critics|| Public Executions trump car|| Executions trump car,Claim,Fact Check,Fauxtography,TRUE
343,,"Does Stacey Abrams Owe More Than $50,00 in Back Taxes?","Georgia gubernatorial candidate Stacey Abrams owes more than $50,00 in back taxes to the Internal Revenue Service.",https://www.snopes.com/fact-check/stacey-abrams-back-taxes/,2018-10-25 00:00:00,"stacey abrams $50,00 tax|| stacey abrams $50,00 irs|| abrams $50,00 irs|| stacey $50,00 tax|| stacey abrams back tax",Claim,Fact Check,Politics,TRUE
344,,Did a 17-Year-Old Eagle Scout Build a Nuclear Reactor in His Mom’s Backyard?,"In 1994, a 17-year-old Eagle Scout built a nuclear reactor in his mother’s backyard, an act that ultimately necessitated a Superfund cleanup.",https://www.snopes.com/fact-check/eagle-scout-nuclear-reactor/,2018-10-24 00:00:00,eagle scout nuclear reactor|| nuclear reactor superfund|| 17 year nuclear reactor|| 1994 nuclear reactor boy|| david hahn nuclear reactor,Claim,Fact Check,Science,TRUE
345,,Did North Carolina Admit to Targeting Black Voters with a ‘Voter ID’ Law?,North Carolina admitted that a voter ID law was at least partly enacted in response to African-American voting tendencies that went against conservative interests.,https://www.snopes.com/fact-check/north-carolina-voter-id/,2018-10-22 00:00:00,carolina black voting law|| carolina early voting african|| north carolina sunday voting|| carolina sunday voting black|| carolina black voters sunday,Claim,Fact Check,Politics,TRUE
346,,Do These Photographs Show the Same Spot in the Arctic 100 Years Apart?,An image comparison shows the same spot in the Arctic in photographs taken over a century apart.,https://www.snopes.com/fact-check/arctic-century-photos/,2018-10-19 00:00:00,arctic 100 years ago|| 100 years today arctic|| Christian ?slund arctic,Claim,Fact Check,Fauxtography,TRUE
347,,Can Voters Ask for Provisional Ballots If They Are Turned Away at Polls?,"If voters are turned away from polls on election day, they can ask for a provisional ballot.",https://www.snopes.com/fact-check/asking-for-provisional-ballots/,2018-10-17 00:00:00,provisional ballot law|| ask for provisional ballot|| provisional ballot right,Claim,Fact Check,Politics,TRUE
348,,School Shootings in Christian Texas vs. Non-Christian Japan,The school shooting rate in non-Christian Japan is vastly lower than that of mostly Christian Texas.,https://www.snopes.com/fact-check/school-shootings-christianity-texas-japan/,2018-10-16 00:00:00,school shooting japan texas|| japan shooting christian texas|| japan shooting christian|| japan shooting texas,Claim,Fact Check,Politics,TRUE
349,,Did Trump Offer $1 Million If Elizabeth Warren Could Show Native American Heritage?,President Donald Trump offered to donate $1 million to a charity of Sen. Elizabeth Warren's choice if she would take a DNA test to demonstrate that she had Native American ancestry.,https://www.snopes.com/fact-check/trump-warren-million-offer-dna/,2018-10-15 00:00:00,Warren $1 million trump|| Warren trump native american|| Warren trump million dna|| Warren trump million charity|| Warren trump charity dna,Claim,Fact Check,Politics,TRUE
350,,Has North Dakota Law Made It Harder for Native Americans to Vote?,"H.B. 1369, a North Dakota voter ID law, includes restrictions that disproportionately affect Native American voters.",https://www.snopes.com/fact-check/north-dakota-native-american-voters/,2018-10-15 00:00:00,north dakota residence voting|| north dakota native voting|| dakota residence voting|| dakota residence native americans|| dakota residence reservations,Claim,Fact Check,Politics,TRUE
351,,Did Cardinal George Pell Say Abortion Was Worse Than Sexual Abuse of Children?,"Cardinal George Pell, who has been charged with sexual abuse, once said that abortion was ""a worse moral scandal than priests sexually abusing young people.""",https://www.snopes.com/fact-check/cardinal-pell-abortion-abuse/,2018-10-15 00:00:00,George Pell abortion worse|| George Pell abortion abuse|| cardinal Pell abortion abuse|| Pell abortion sexual abuse|| Pell abortion worse abuse,Claim,Fact Check,Politics,TRUE
352,,"Does This Photograph Show Neo-Nazis Posing Under a Burning Swastika in Draketown, Georgia?","A photograph shows American neo-Nazis performing a Nazi salute in front of a burning swastika in Draketown, Georgia, in 2018.",https://www.snopes.com/fact-check/draketown-swastika-nazis/,2018-10-15 00:00:00,Draketown nazi|| Draketown swastika|| georgia burning swastika|| georgia burning swastika nazi|| georgia swastika nazi,Claim,Fact Check,Fauxtography,TRUE
353,,Is the U.S. No Longer One of the Top 20 Most Democratic Countries in the World?,The United States has “dropped off” a list of the 20 most democratic countries in the world.,https://www.snopes.com/fact-check/us-democracy-ranking/,2018-10-12 00:00:00,20 most democratic countries|| democratic countries top 20|| america 20 democratic countries,Claim,Fact Check,Politics,TRUE
354,,Were Gay Concentration Camp Prisoners ‘Put Back in Prison’ After World War II?,Gay men incarcerated in Nazi concentration camps during World War II were forced back into prison even after the Allied forces won that conflict.,https://www.snopes.com/fact-check/gay-prisoners-germany-wwii/,2018-10-11 00:00:00,pink triangle prison|| pink triangle camps liberated|| concentration camps gay liberated,Claim,Fact Check,Politics,TRUE
355,,Did a Virginia School Leave a Transgender Student Unprotected During a Shooting Drill?,Instructors at a Virginia middle school did not allow a transgender student to take shelter during a drill simulating how to hide from a school shooter.,https://www.snopes.com/fact-check/transgender-student-unprotected-drill/,2018-10-10 00:00:00,Stafford school transgender drill|| virginia school transgender drill|| transgender shelter school shooter|| middle school drill transgender|| school drill transgender girl,Claim,Fact Check,Viral Phenomena,TRUE
356,,Is Mylan CEO Heather Bresch the Daughter of W.V. Democratic Senator Joe Manchin?,Heather Bresch is the daughter of West Virgnia Democrat Joe Manchin.,https://www.snopes.com/fact-check/bresch-manchin-daughter/,2018-10-10 00:00:00,Heather Bresch Joe Manchin|| Bresch daughter Manchin|| Bresch father Manchin|| Bresch Manchin,Claim,Fact Check,Politics,TRUE
357,,Did Lindsey Graham Say Republicans Would Get ‘Destroyed’ If They Nominated Donald Trump?,"Senator Lindsey Graham once said that Republicans would ""get destroyed"" if they nominated Donald Trump as their presidential candidate.",https://www.snopes.com/fact-check/lindsey-graham-nominate-trump/,2018-10-09 00:00:00,Graham nominate destroyed trump|| Lindsey Graham nominate trump|| Graham nominate trump destroyed,Claim,Fact Check,Politics,TRUE
358,,Did a School Employee Tweet ‘Who’s Gonna Take One for the Team and Kill Kavanaugh?’,"A Minnesota education worker asked on Twitter whether someone would ""take one for the team"" by killing a newly-confirmed Supreme Court justice.",https://www.snopes.com/fact-check/take-team-kavanaugh/,2018-10-09 00:00:00,lookitsSammm kill kavanaugh|| lookitsSammm kavanaugh|| take one kill kavanaugh|| minnesota kill kavanaugh,Claim,Fact Check,Politics,TRUE
359,,Was a GoFundMe Page Established for Brett Kavanaugh?,A GoFundMe page was established to collect donations for embattled Supreme Court nominee Brett Kavanaugh.,https://www.snopes.com/fact-check/brett-kavanaugh-gofundme-page/,2018-10-05 00:00:00,"GoFundMe kavanaugh $500,000|| GoFundMe brett kavanaugh $500,000|| GoFundMe kavanaugh family $500,000|| GoFundMe kavanaugh hawkins|| GoFundMe kavanaugh john hawkins",Claim,Fact Check,Politics,TRUE
360,,Did President Trump Board Air Force One with Paper Stuck to His Shoe?,"While boarding Air Force One in Minneapolis, Minnesota, on 4 October 2018, President Donald Trump had paper stuck to his shoe.",https://www.snopes.com/fact-check/trump-paper-shoe/,2018-10-05 00:00:00,Trump One paper shoe|| Trump board paper shoe|| Trump plane paper shoe|| trump toilet paper shoe|| trump paper shoe minneapolis,Claim,Fact Check,Fauxtography,TRUE
361,,Was Maya Angelou Sexually Assaulted as a Child?,"Maya Angelou was raped when she was a child, and after the man responsible was found dead, she refused to speak for nearly 5 years.",https://www.snopes.com/fact-check/maya-angelou-assaulted-chlid/,2018-10-05 00:00:00,Maya Angelou Sexually Assaulted|| Maya Angelou raped 5|| Maya Angelou mute 5|| Maya Angelou raped child|| Angelou raped voice,Claim,Fact Check,Viral Phenomena,TRUE
362,,Is This ‘Back to the Future’ Image Comparison with President Trump Real?,"An image comparison shows Donald Trump and various politicians in similar poses to characters from the movie ""Back to the Future.""",https://www.snopes.com/fact-check/trump-and-back-to-the-future/,2018-10-03 00:00:00,biff tannen trump meme|| biff tannen trump|| trump back future tannen,Claim,Fact Check,Fauxtography,TRUE
363,,Could a Case Currently Before the Supreme Court Result in a Stronger Presidential Pardon?,"Judge Kavanaugh, if confirmed to the Supreme Court, could be a deciding vote on a case that has the potential to dramatically increase the power of the presidential pardon.",https://www.snopes.com/fact-check/trump-gamble-court-case/,2018-10-03 00:00:00,Kavanaugh presidential pardon power|| president pardon gamble|| kavanaugh presidential pardon gamble|| kavanaugh pardon gamble,Claim,Fact Check,Politics,TRUE
364,,Was the Arch of Baal Erected in Washington Before Christine Blasey Ford’s Testimony?,"A photograph shows the Arch of Baal erected on the National Mall in Washington, D.C.",https://www.snopes.com/fact-check/arch-of-baal-judiciary/,2018-10-02 00:00:00,Arch Baal Blasey Ford|| Arch of Baal Blasey|| Baal christine Blasey Ford || arch of baal kavanaugh|| arch baal kavanaugh blasey,Claim,Fact Check,Fauxtography,TRUE
365,,Is This a Photograph of Donald Trump’s Mother?,"An photograph shows Donald Trump's mother, Mary Anne MacLeod Trump.",https://www.snopes.com/fact-check/donald-trumps-mother-photo/,2018-10-01 00:00:00,mary trump photo|| mary trump hair|| trump mother hairstyle|| mary trump pic,Claim,Fact Check,Fauxtography,TRUE
366,,Did Amazon Pay No Federal Income Taxes in 2017?,Amazon paid zero dollars in federal income tax in 2017.,https://www.snopes.com/fact-check/amazon-federal-taxes-2017/,2018-09-26 00:00:00,amazon no federal tax|| amazon federal tax|| amazon zero tax|| amazon $0 tax|| amazon $0 federal tax,Claim,Fact Check,Politics,TRUE
367,,Did President Trump Say ‘I Met with the President of the Virgin Islands?’,"President Trump said ""I met with the president of the Virgin Islands,"" a U.S. territory of which Trump is the chief of state.",https://www.snopes.com/fact-check/trump-president-virgin-islands/,2018-09-25 00:00:00,met president virgin islands|| meet president virgin islands|| spoke president virgin islands|| president virgin islands himself|| president virgin islands trump,Claim,Fact Check,Politics,TRUE
368,,Did Alex Smith Die at Age 26 Because He Couldn’t Afford Insulin?,A 26-year-old man named Alex Smith of Minneapolis died because he had aged out of his mother's health insurance and couldn't afford insulin.,https://www.snopes.com/fact-check/alex-smith-died-couldnt-afford-insulin/,2018-09-24 00:00:00,Alex Smith insulin|| died 26 insulin insurance|| alex smith insulin|| alex smith diabetes|| alex smith died,Claim,Fact Check,Politics,TRUE
369,,Did Paul Gosar’s Siblings Appear in a Political Ad Endorsing His Opponent?,"Six of Arizona Rep. Paul Gosar's siblings appeared in a political commercial endorsing his opponent, David Brill.",https://www.snopes.com/fact-check/paul-gosars-siblings/,2018-09-24 00:00:00,Paul Gosar Siblings|| Gosar Siblings|| Gosar Siblings ad|| paul Gosar family|| paul Gosar 6,Claim,Fact Check,Politics,TRUE
370,,Is Performing Pelvic Exams on Unconscious Women Without Informed Consent Legal?,"In 45 states, doctors and medical students are legally allowed to practice pelvic exams on patients who are under anesthesia without being granted explicit consent to do so.",https://www.snopes.com/fact-check/pelvic-exams-informed-consent/,2018-09-21 00:00:00,Pelvic Exams Unconscious|| Pelvic Exams consent|| Pelvic Exams Anesthetic,Claim,Fact Check,Politics,TRUE
371,,Does This Photograph Show a Stretch of I-40 in North Carolina Underwater?,A photograph documents that a portion of Interstate 40 in North Carolina was completely underwater after Hurricane Florence.,https://www.snopes.com/fact-check/i40-north-carolina-underwater/,2018-09-18 00:00:00,river interstate 40 florence|| river I-40 florence|| river interstate hurricane florence||,Claim,Fact Check,Fauxtography,TRUE
372,,Does This Photograph Show ‘Brittany L’ After Killing a Leopard?,"A photograph shows a woman named ""Brittany L"" on a hunting expedition, holding a recently-killed leopard.",https://www.snopes.com/fact-check/brittany-l-leopard/,2018-09-17 00:00:00,brittany l killed leopard|| brittany l leopard|| 9th largest leopard|| safari club killed leopard,Claim,Fact Check,Fauxtography,TRUE
373,,Did George Zimmerman Sign a Bag of Skittles?,A photograph shows a bag of Skittles signed by George Zimmerman.,https://www.snopes.com/fact-check/zimmerman-skittles-signing/,2018-09-17 00:00:00,Zimmerman autograph skittles|| Zimmerman sign skittles|| george Zimmerman sign skittles|| george Zimmerman autograph skittles,Claim,Fact Check,Fauxtography,TRUE
374,,Did Ted Cruz’s Campaign Send Fundraising Mailers That Resemble Legal Summonses?,Sen. Ted Cruz's campaign has sent fundraising letters with an envelope made up to resemble a legal summons.,https://www.snopes.com/fact-check/ted-cruz-summons-mailings/,2018-09-17 00:00:00,cruz campaign legal summons|| ted cruz campaign summons|| cruz campaign summons|| cruz mailer summons|| cruz fundraising summons,Claim,Fact Check,Politics,TRUE
375,,Weather Channel Reporter Braces in Storm That Leaves Others Unaffected,A video clip shows a Weather Channel reporter struggling against hurricane winds that seemingly did not affect other persons nearby.,https://www.snopes.com/fact-check/weather-channel-hurricane-winds/,2018-09-15 00:00:00,weather reporter hurricane florence|| weather reporter florence|| reporter faking wind florence|| reporter exaggerate florence|| reporter exaggerating florence,Claim,Fact Check,Fauxtography,TRUE
376,,Did NRATV Digitally Add Ku Klux Klan Hoods to Thomas the Tank Engine Characters?,"In September 2018, Dana Loesch hosted an NRA television segment that showed Thomas the Tank Engine characters wearing digitally-added Ku Klux Klan hoods.",https://www.snopes.com/fact-check/nra-thomas-friends-kkk/,2018-09-14 00:00:00,NRATV Klux Hoods|| Loesch klux hoods|| nra klux hoods|| thomas tank kkk|| thomas tank ku klux,Claim,Fact Check,Politics,TRUE
377,,Did the National Association of Police Organizations Call for a Boycott of Nike?,The National Association of Police Organizations called on its members to boycott Nike after the company announced a commercial deal with Colin Kaepernick.,https://www.snopes.com/fact-check/napo-police-boycott-nike/,2018-09-14 00:00:00,NAPO boycott nike|| National Association Police nike|| nike kaepernick napo|| police boycott nike kaepernick,Claim,Fact Check,Politics,TRUE
378,,"Did Colin Kaepernick Donate $25,000 to a Group Honoring Assata Shakur?","Colin Kaepernick made a $25,000 donation to an activist group named after Assata Shakur, who was convicted in the murder of a police officer.",https://www.snopes.com/fact-check/colin-kaepernick-assata-shakur/,2018-09-12 00:00:00,"kaepernick Assata Shakur|| kaepernick $25,000 Shakur|| kaepernick $25,000 killer",Claim,Fact Check,Politics,TRUE
379,,Does This Photograph Show Barron Trump Wearing Nike Shoes?,President Donald Trump's son Barron was once photographed wearing Nike brand shoes.,https://www.snopes.com/fact-check/barron-trump-nike/,2018-09-11 00:00:00,Barron Trump Nike|| son president wear Nike|| trump son wear nike,Claim,Fact Check,Fauxtography,TRUE
380,,Has Warrick Dunn Built More Than 145 Homes for Single Parents?,"Warrick Dunn started a charitable program to house single-parent families in honor of his mother, a police officer who was killed when he was a teenager.",https://www.snopes.com/fact-check/warrick-dunn-build-homes/,2018-09-11 00:00:00,Warrick Dunn 145 homes|| Warrick Dunn 145 houses|| dunn house charity|| dunn single parent charity|| warrick dunn single parent,Claim,Fact Check,Politics,TRUE
381,,Were Immigrant Teenagers Strapped to Chairs with Bags Over Their Heads?,Detained immigrant children were strapped to chairs with bags over their heads.,https://www.snopes.com/fact-check/immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads/,2018-09-10 00:00:00,Immigrant Teenagers Strapped Chairs|| Immigrant children Strapped Chairs|| Immigrant children strapped virginia|| Immigrant Teenagers Strapped virginia,Claim,Fact Check,Politics,TRUE
382,,Did Trump Once Criticize the Obama White House for ‘Attacking’ Bob Woodward?,"Donald Trump once wrote that ""only the Obama White House can get away with attacking Bob Woodward.""",https://www.snopes.com/fact-check/trump-criticize-obama-woodward/,2018-09-05 00:00:00,only obama attack Woodward|| obama wh attack Woodward|| obama attacking Woodward trump,Claim,Fact Check,Politics,TRUE
383,,Was John McCain’s Body Carried to Washington on Air Force Two?,"Senator John McCain's remains were carried to Washington, D.C., on a Boeing C-32A airplane commonly used as ""Air Force Two.""",https://www.snopes.com/fact-check/mccain-carried-air-force-two/,2018-09-03 00:00:00,McCain Air Force Two|| McCain AirForce 2|| McCain AirForce Two|| McCain Air Force 2,Claim,Fact Check,Politics,TRUE
384,,"Did Bill Gates, Steve Jobs, and Other Tech Billionaire Parents Advocate Limiting Children’s Technology Use?",Tech billionaires such as Bill Gates and Steve Jobs advocated limiting children's use of technology.,https://www.snopes.com/fact-check/tech-billionaire-parents-limit/,2018-08-30 00:00:00,bill gates parents technology|| gates jobs parents technology|| steve jobs parents technology|| children technology gates jobs|| kids screen time gates,Claim,Fact Check,Technology,TRUE
385,,Did President Trump Say “Everybody Would Be Very Poor” If He Were Impeached?,President Trump said that “everybody would be very poor” if he were impeached.,https://www.snopes.com/fact-check/trump-impeach-market-crash/,2018-08-30 00:00:00,"Trump everybody poor impeached|| ""everybody would be very poor"" trump|| trump everybody poor impeached",Claim,Fact Check,Politics,TRUE
386,,"Did Sen. Lindsey Graham Call Trump a ‘Race-Baiting, Xenophobic Bigot’ in 2015?","Sen. Lindsey Graham called President Donald Trump a ""race-baiting xenophobic bigot"" in 2015 but in 2018 claimed that he had ""never heard him make a single racist statement.""",https://www.snopes.com/fact-check/lindsey-graham-trump-bigot/,2018-08-28 00:00:00,lindsey Graham trump xenophobic|| Graham trump xenophobic bigot|| Graham trump 2015 bigot || Graham trump 2015 2018,Claim,Fact Check,Politics,TRUE
387,,Did a Twitter User Jeopardize Her NASA Internship by Insulting a Member of the National Space Council?,A Twitter user jeopardized her NASA internship after unknowingly insulting a member of the National Space Council.,https://www.snopes.com/fact-check/twitter-insult-nsc/,2018-08-28 00:00:00,nasa twitter hickman|| nasa intern suck my|| nasa intern fired|| nasa intern language,Claim,Fact Check,Embarrassments,TRUE
388,,Did Verizon Wireless Throttle a Fire Department’s Data Service During a Wildfire?,"Verizon Wireless limited the Santa Clara County Fire Department's data access by ""throttling"" their service in the midst of a wildfire.",https://www.snopes.com/fact-check/verizon-firefighter-data-service/,2018-08-24 00:00:00,Verizon fire data|| Verizon firefighters|| Verizon fire california|| Verizon throttling fire|| Verizon throttle fire,Claim,Fact Check,Politics,TRUE
389,,Did Robert Smalls Steal a Confederate Ship to Rescue Himself and Others from Slavery?,"A man named Robert Smalls escaped slavery, along with his family and other slaves, by stealing a Confederate ship and was later elected to the U.S. House of Representatives.",https://www.snopes.com/fact-check/robert-smalls-steal-ship/,2018-08-21 00:00:00,Robert Smalls Confederate Ship|| Robert Smalls Confederate slavery|| Robert Smalls Confederate freedom,Claim,Fact Check,History,TRUE
390,,Did Two Police Officers Cook Dinner for Children After Their Mother Was Taken to the Hospital?,Two police officers cooked a meal and washed the dishes for a group of children after their mother was taken to the hospital.,https://www.snopes.com/fact-check/officers-cook-dinner-children/,2018-08-20 00:00:00,officers cook dinner dishes|| police cook dinner hospital|| officers dishes mother hospital,Claim,Fact Check,Fauxtography,TRUE
391,,Did Fox News Use an Image of Patti LaBelle During Their Aretha Franklin Tribute?,Fox News included an image of singer Patti LaBelle instead of Aretha Franklin in a tribute piece after the latter's passing.,https://www.snopes.com/fact-check/fox-patti-labelle-aretha-franklin/,2018-08-17 00:00:00,fox LaBelle Aretha Franklin|| fox LaBelle Franklin|| fox LaBelle Franklin tribute|| LaBelle photo Franklin tribute,Claim,Fact Check,Fauxtography,TRUE
392,,Was William Harvey Carney the First Black Medal of Honor Recipient?,William Harvey Carney was the first African-American serviceman to be awarded the Medal of Honor.,https://www.snopes.com/fact-check/william-harvey-carney-medal/,2018-08-16 00:00:00,William Harvey Carney honor|| Carney first medal honor|| Carney 1st medal honor|| Carney medal honor,Claim,Fact Check,Politics,TRUE
393,,Were Additional Donald Trump ‘Stars’ Placed on the Hollywood Walk of Fame?,"In August 2018, adhesive replicas of President Donald Trump's recently-destroyed star were placed on the Walk of Fame on Hollywood Boulevard.",https://www.snopes.com/fact-check/trump-star-stickers-walk-of-fame/,2018-08-10 00:00:00,printed trump star hollywood|| trump star adhesive|| trump fame star multiplied|| trump fame star dozen,Claim,Fact Check,Politics,TRUE
394,,Does This Photograph Show the Cooking Instructions on a Bacon Package?,"The cooking instructions on a bacon package advised consumers to ""contact your elected officials and complain"" if they ""don't know how to cook bacon.""",https://www.snopes.com/fact-check/bacon-package-cooking-instructions/,2018-08-10 00:00:00,bacon elected officials complain|| cook bacon elected officials|| cook bacon contact officials,Claim,Fact Check,Fauxtography,TRUE
395,,Are These ‘I’d Rather Be a Russian Than a Democrat’ Shirts Real?,"A photograph shows two men wearing ""I'd Rather Be a Russian Than a Democrat"" shirts at a rally for President Trump.",https://www.snopes.com/fact-check/russian-than-democrat-shirts/,2018-08-06 00:00:00,rather russian democrat shirt|| wearing rather russian democrat|| wear rather russian democrat,Claim,Fact Check,Fauxtography,TRUE
396,,Does This Video Show Baby Spiders Dispersing from Their Recently Squashed Mother?,A video shows dozens of spiderlings dispersed from their mother after she was squashed with a broom.,https://www.snopes.com/fact-check/squashed-spider-babies/,2018-08-02 00:00:00,baby spiders broom|| spiderlings broom|| wolf spider broom,Claim,Fact Check,Fauxtography,TRUE
397,,"Did Barack Obama Express Opposition to ‘Undetected, Undocumented, Unchecked’ Immigration?","In 2005, Senator Barack Obama expressed his opposition to ""undetected, undocumented, unchecked"" immigration.",https://www.snopes.com/fact-check/barack-obama-2005-immigration-quote/,2018-08-02 00:00:00,obama undetected undocumented unchecked|| obama unchecked immigration|| obama 2005 pour into|| obama allow pour into,Claim,Fact Check,Politics,TRUE
398,,Did the Obama Administration Approve the Transfer of Money to a Listed Terrorism Funder?,"The Obama administration approved the transfer of funding to the Islamic Relief Agency, a Sudan-based organization with ties to Al-Qaeda.",https://www.snopes.com/fact-check/obama-isra-terrorism-funding/,2018-08-01 00:00:00,obama Islamic Relief Agency|| obama Al-Qaeda funding|| obama islamic releif,Claim,Fact Check,Politics,TRUE
399,,Twosday? Will 2/22/2022 Really Fall on a Tuesday?,The 22nd day of the 2nd month of the year 2022 will fall on a Tuesday.,https://www.snopes.com/fact-check/twosday-2022/,2018-07-31 00:00:00,2/22/2022 Tuesday|| 22/2/2022 tuesday|| 2/22/22 tuesday|| 2/22/22 day,Claim,Fact Check,Inboxer Rebellion,TRUE
400,,Is the Hammerhead Bat a Real Animal?,"A photograph showing an odd-looking, large bat with an elongated face known as a ""hammerhead bat.""",https://www.snopes.com/fact-check/hammerhead-bat/,2018-07-30 00:00:00,Hammerhead Bat pic|| Hammerhead Bat real|| Hammerhead Bat photo,Claim,Fact Check,Fauxtography,TRUE
401,,Does This Photograph Show the Water Filtration Power of Oysters?,One oyster can filter more than 50 gallons of water in 24 hours.,https://www.snopes.com/fact-check/water-filtration-oysters/,2018-07-30 00:00:00,oyster 50 gallons|| oyster filter gallons|| oyster filters gallons|| oyster filter 50 gallons,Claim,Fact Check,Fauxtography,TRUE
402,,Did a TEDx Speaker Say Pedophilia Is an ‘Unchangeable Sexual Orientation’?,A TEDx speaker gave a talk that referred to pedophilia as an 'unchangeable sexual orientation.',https://www.snopes.com/fact-check/tedx-pedophilia-sexual-orientation/,2018-07-26 00:00:00,TEDx Pedophilia unchangeable orientation|| TEDx Pedophilia sexual orientation|| TEDx W?rzburg Pedophilia|| W?rzburg university Pedophilia,Claim,Fact Check,Politics,TRUE
403,,Did an Obese Man Survive Without Eating for 382 Days?,"In 1965 a 'grossly obese' man survived without eating for one year and 17 days, living entirely off his body fat and supplemental vitamins.",https://www.snopes.com/fact-check/survive-without-eating-382-days/,2018-07-25 00:00:00,obese 382 Days|| obese year 17 days|| 1965 obese fast,Claim,Fact Check,Medical,TRUE
