claim,rating,url,title,sub-category,main-category,date
Pop singer Miley Cyrus told a group of fans to worship Satan if they want to be rich and famous like their heroes.,False,https://www.snopes.com/fact-check/miley-cyrus-worship-satan/,Did Miley Cyrus Tell Fans to Worship Satan If They Want to Be Rich and Famous?,Junk News,Fact Check,11 December 2018
"Paul McCartney wrote the song ""Blackbird"" during a visit to the U.S., inspired by the civil rights movement.",Mostly True,https://www.snopes.com/fact-check/blackbird-civil-rights/,Was Paul McCartney’s Song “Blackbird” Inspired by the Civil Rights Movement?,Entertainment,Fact Check,5 December 2018
An elementary school principal in Nebraska banned candy canes from schoolrooms because they supposedly represent Jesus.,True,https://www.snopes.com/fact-check/candy-can-ban-school/,Did a Principal Ban Candy Canes Because They Are Shaped Like J’s for ‘Jesus’?,Politics,Fact Check,7 December 2018
,,https://www.snopes.com/ap/2018/12/05/documents-show-facebook-used-user-data-as-competitive-weapon/,Documents Show Facebook Used User Data as Competitive Weapon,Technology,Associated Press,5 December 2018
,,https://www.snopes.com/ap/2018/12/06/at-a-cemetery-bones-tossed-like-trash-and-families-in-pain/,"At a Cemetery, Bones Tossed Like Trash, and Families in Pain",Crime,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/florida-neighbors-scorn-woman-over-holiday-display/,Florida Neighbors Scorn Woman Over Holiday Display,Odd News,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/thousands-salute-bush-funeral-train-4141/,Thousands Salute Bush Funeral Train 4141,U.S. Politics,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/judges-order-didnt-end-family-separations-at-border/,Judge’s Order Didn’t End Family Separations at Border,U.S. Politics,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/north-carolina-democrat-drops-concession-amid-election-investigation/,North Carolina Democrat Drops Concession Amid Election Investigation,U.S. Politics,Associated Press,6 December 2018
"U.S. Representative-Elect Alexandria Ocasio-Cortez once said, ""I have a very good brain.""",Misattributed,https://www.snopes.com/fact-check/ocasio-cortez-i-have-a-very-good-brain-trump/,Did Alexandria Ocasio-Cortez Declare ‘I Have a Very Good Brain’?,Politics,Fact Check,7 December 2018
,,https://www.snopes.com/ap/2018/12/06/democrats-rev-up-plans-for-2020-campaign-launches/,Democrats Rev Up Plans for 2020 Campaign Launches,U.S. Politics,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/trump-epa-acts-to-roll-back-control-on-climate-changing-coal/,Trump EPA Acts to Roll Back Control on Climate-Changing Coal,U.S. Politics,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/new-york-times-trump-resort-hired-undocumented-workers/,New York Times: Trump Resort Hired Undocumented Workers,U.S. Politics,Associated Press,6 December 2018
President Trump did not recite the Apostles' Creed as other attendees did during George H.W. Bush's funeral. ,True,https://www.snopes.com/fact-check/trump-funeral-apostles-creed/,Did President Trump Not Recite the Apostles’ Creed During President Bush’s Funeral?,Politics,Fact Check,7 December 2018
Entertainers Kid Rock and Ted Nugent have raised more than $10 million to fight the War on Christmas.,False,https://www.snopes.com/fact-check/kid-rock-ted-nugent-war-on-christmas/,Did Kid Rock and Ted Nugent Raise More Than $10 Million to Fight the War on Christmas?,Junk News,Fact Check,7 December 2018
,,https://www.snopes.com/ap/2018/12/06/buzzcocks-co-founder-pete-shelley-dies-at-63/,Buzzcocks Co-Founder Pete Shelley Dies at 63,Entertainment,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/06/california-teacher-arrested-for-forcibly-cutting-boys-hair/,California Teacher Arrested for Forcibly Cutting Boy’s Hair,Crime,Associated Press,6 December 2018
,,https://www.snopes.com/ap/2018/12/07/now-97-navy-veteran-recalls-1941-attack-on-pearl-harbor/,"Now 97, Navy Veteran Recalls 1941 Attack on Pearl Harbor",Military,Associated Press,7 December 2018
,,https://www.snopes.com/ap/2018/12/04/wealthy-sex-offender-settles-suit-averting-victim-testimony/,"Wealthy Sex Offender Settles Suit, Averting Victim Testimony",Crime,Associated Press,4 December 2018
"Facebook ""censored"" an image of Santa Claus kneeling before baby Jesus.",Mixture,https://www.snopes.com/fact-check/facebook-santa-jesus-image/,Did Facebook ‘Censor’ an Image of Santa Kneeling Before Baby Jesus?,Politics,Fact Check,7 December 2018
,,https://www.snopes.com/ap/2018/12/04/mueller-to-detail-ex-nsa-flynns-cooperation-in-russia-probe/,Mueller to Detail Ex-NSA Flynn’s Cooperation in Russia Probe,Controversy,Associated Press,4 December 2018
,,https://www.snopes.com/ap/2018/12/04/recording-students-sing-racist-song-about-kkk-to-jingle-bells/,Recording: Students Sing Racist Song About KKK to ‘Jingle Bells’,Controversy,Associated Press,4 December 2018
,,https://www.snopes.com/ap/2018/12/05/report-details-new-allegations-of-moonves-sexual-misconduct/,Report Details New Allegations of Moonves’ Sexual Misconduct,Controversy,Associated Press,5 December 2018
,,https://www.snopes.com/ap/2018/12/05/prosecutors-recommend-no-jail-time-for-cooperative-flynn/,Prosecutors Recommend No Jail Time for Cooperative Flynn,Crime,Associated Press,5 December 2018
,,https://www.snopes.com/ap/2018/12/05/wisconsin-senate-passes-bill-limiting-governors-powers/,Wisconsin Senate Passes Bill Limiting Governor’s Powers,U.S. Politics,Associated Press,5 December 2018
,,https://www.snopes.com/ap/2018/12/05/presidents-club-assembles-for-bush-funeral-trump-an-outlier/,"Presidents Club Assembles for Bush Funeral, Trump an Outlier",U.S. Politics,Associated Press,5 December 2018
A teacher was arrested after she stripped naked and bit two students while she was high on crystal meth. ,False,https://www.snopes.com/fact-check/teacher-meth-bite-students/,Did a Teacher High on Meth Strip Naked in Class and Bite Two Students?,Junk News,Fact Check,7 December 2018
"A photograph shows a prescription for several stimulants, sedatives, and narcotic painkillers issued to singer Elvis Presley the day before he died.",False,https://www.snopes.com/fact-check/prescription-for-elvis-presley/,Is This a Prescription Written for Elvis One Day Before He Died?,Fauxtography,Fact Check,5 December 2018
Photographs show a severely earthquake-damaged road in Alaska that was repaired in just a few days. ,True,https://www.snopes.com/fact-check/alaska-earthquake-road-repair/,Is This ‘Before and After’ Image of an Earthquake-Damaged Alaskan Road Real?,Fauxtography,Fact Check,5 December 2018
"Winston Churchill once said: “When you’re 20 you care what everybody thinks, when you're 40 you stop caring what everyone thinks, when you're 60 you realize no one was ever thinking about you in the first place.” ",Misattributed,https://www.snopes.com/fact-check/churchill-what-people-think/,Winston Churchill on Caring What Other People Think of You,Questionable Quotes,Fact Check,5 December 2018
Walt Disney put a clause in his will requiring that the Walt Disney company remake classic movies every ten years. ,False,https://www.snopes.com/fact-check/disney-remakes-ten-years/,Did Walt Disney’s Will Require His Company’s Movies to Be Remade Every 10 Years?,Disney,Fact Check,5 December 2018
"In 2014, Mexican authorities arrested and tortured a U.S. Marine for ""accidentally crossing the border,"" tying him to a bed for nine months in the process. ",Mixture,https://www.snopes.com/fact-check/mexico-marine-torture-border-tahmooressi/,Did Mexican Authorities Arrest and Torture a U.S. Marine for Accidentally Crossing the Border?,Politics,Fact Check,5 December 2018
A female rape victim was arrested after she took revenge on her attacker by stripping the skin off his genitals using a potato peeler. ,False,https://www.snopes.com/fact-check/victim-attacker-potato-peeler/,Did a Rape Victim Strip the Skin Off Her Attacker’s Genitals with a Potato Peeler?,Junk News,Fact Check,5 December 2018
President Trump failed to place his hand over his heart during George H.W. Bush's funeral. ,Mostly False,https://www.snopes.com/fact-check/trump-bush-funeral-hand-heart/,Did President Trump Fail to Place His Hand Over His Heart During George H.W. Bush’s Funeral?,Fauxtography,Fact Check,6 December 2018
,,https://www.snopes.com/ap/2018/12/03/3-astronauts-blast-off-to-international-space-station/,3 Astronauts Blast Off to International Space Station,Astronomy,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/saving-clarks-neck-panic-at-lampoons-christmas-display/,Saving Clark’s Neck? Panic at ‘Lampoon’s Christmas’ Display,Odd News,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/lawyers-want-stormy-daniels-to-pay-trump-340k-in-legal-fees/,Lawyers Want Stormy Daniels to Pay Trump $340K in Legal Fees,Controversy,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/un-chief-climate-change-is-most-important-issue-we-face/,UN Chief: Climate Change is “Most Important Issue We Face”,World News,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/french-paramedics-students-join-cost-of-living-protests/,"French Paramedics, Students Join Cost-of-Living Protests",World News,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/nasa-spacecraft-arrives-at-ancient-asteroid-its-1st-visitor/,"NASA Spacecraft Arrives at Ancient Asteroid, Its 1st Visitor",Astronomy,Associated Press,3 December 2018
Arnold White admitted he had kidnapped and sexually assaulted 79 people while he was disguised as an alien. ,False,https://www.snopes.com/fact-check/texas-alien-anal-probe/,Did a Texas Man Confess to Kidnapping 79 People While Disguised as an Alien?,Junk News,Fact Check,6 December 2018
"Former presidents Bush, Obama, and Clinton trashed Air Force One after the funeral of George H.W. Bush.",False,https://www.snopes.com/fact-check/funeral-party-air-force-one/,"Did the Bush, Clinton, and Obama Funeral Party Trash Air Force One?",Junk News,Fact Check,6 December 2018
,,https://www.snopes.com/ap/2018/12/03/empty-boxes-top-high-tech-toys-on-doctor-recommended-list/,Empty Boxes Top High-Tech Toys on Doctor-Recommended List,Business,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/03/possible-gunman-reported-at-n-carolina-university/,Possible Gunman Reported at N. Carolina University,Crime,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/04/ohio-state-coach-urban-meyer-to-retire-after-rose-bowl/,Ohio State Coach Urban Meyer to Retire After Rose Bowl,Entertainment,Associated Press,4 December 2018
,,https://www.snopes.com/ap/2018/12/04/solemn-public-pays-tribute-as-bush-lies-in-state-in-rotunda/,Solemn Public Pays Tribute as Bush Lies in State in Rotunda,U.S. Politics,Associated Press,4 December 2018
,,https://www.snopes.com/ap/2018/12/04/italian-police-make-major-arrests-linked-to-sicilian-mob/,Italian Police Make Major Arrests Linked to Sicilian Mob,World News,Associated Press,4 December 2018
Two altar boys in Spain were arrested for putting marijuana in a censer.,False,https://www.snopes.com/fact-check/marijuana-censer-arrest/,Were Two Altar Boys Arrested for Putting Marijuana in a Cathedral’s Censer?,Junk News,Fact Check,6 December 2018
A photograph of Central American asylum seekers using mobile phones calls into question how they pay for those services.,Miscaptioned,https://www.snopes.com/fact-check/migrants-mobile-phone-pay/,How Are These Migrants Paying for their Mobile Phones?,Politics,Fact Check,6 December 2018
A Boston man sued appliance manufacturer Dyson Ltd. for $2.3 million after being partially emasculated by a vacuum cleaner.,False,https://www.snopes.com/fact-check/man-sues-dyson-partially-emasculated/,Did a Man Sue Dyson After Being Partially Emasculated by a Vacuum Cleaner?,Junk News,Fact Check,6 December 2018
,,https://www.snopes.com/ap/2018/11/30/republican-takes-house-race-by-1-vote-after-recount/,Republican Takes House Race by 1 Vote After Recount,U.S. Politics,Associated Press,30 November 2018
,,https://www.snopes.com/ap/2018/12/01/neil-degrasse-tyson-investigated-by-fox-natgeo-networks/,"Neil deGrasse Tyson Investigated by Fox, NatGeo Networks",Controversy,Associated Press,1 December 2018
,,https://www.snopes.com/ap/2018/12/01/royal-mail-delivers-postman-can-you-take-this-to-heaven/,"Royal Mail Delivers: Postman, Can You Take This to Heaven?",Odd News,Associated Press,1 December 2018
,,https://www.snopes.com/ap/2018/12/01/amid-metoo-radio-station-nixes-baby-its-cold-outside/,"Amid #MeToo, Radio Station Nixes ‘Baby, It’s Cold Outside’",Controversy,Associated Press,1 December 2018
,,https://www.snopes.com/ap/2018/12/01/neil-degrasse-tyson-denies-sexual-misconduct-allegations/,Neil deGrasse Tyson Denies Sexual Misconduct Allegations,Controversy,Associated Press,1 December 2018
,,https://www.snopes.com/ap/2018/12/02/ken-berry-star-of-sitcom-f-troop-has-died-at-age-85/,"Ken Berry, Star of Sitcom ‘F Troop,’ Has Died at Age 85",Entertainment,Associated Press,2 December 2018
,,https://www.snopes.com/ap/2018/12/03/dutch-court-rejects-mans-request-to-be-20-years-younger/,Dutch Court Rejects Man’s Request to be 20 Years Younger,Odd News,Associated Press,3 December 2018
,,https://www.snopes.com/ap/2018/12/02/could-anyone-have-stopped-gene-edited-babies-work/,Could Anyone Have Stopped Gene-Edited Babies Work?,Science,Associated Press,2 December 2018
,,https://www.snopes.com/ap/2018/12/01/bush-hailed-across-party-and-global-lines-as-man-of-decency/,Bush Hailed Across Party and Global Lines as Man of Decency,U.S. Politics,Associated Press,1 December 2018
Testing has revealed that eight popular tea brands contain illegal amounts of deadly pesticides.,Outdated,https://www.snopes.com/fact-check/tea-and-pesticides/,Do These 8 Teas Contain “Illegal Amounts of Deadly Pesticides”?,Food,Fact Check,3 December 2018
